object_id,ra,decl,gal_l,gal_b,ddf,hostgal_specz,hostgal_photoz,hostgal_photoz_err,distmod,mwebv,target
89999,149.23828,3.882372,234.28383,42.351154,1.0,0.264,0.3194,0.0576,41.1125,0.033,90
90645,51.85547,-28.63099,224.73326,-55.64987,1.0,0.4496,0.4486,0.0173,41.9797,0.009,90
91219,150.82031,3.134927,236.34135,43.23012,1.0,0.2921,0.5086,0.1231,42.3058,0.016,90
91291,352.71127,-63.823658,316.9223,-51.059402,1.0,0.1826,0.1746,0.0132,39.6288,0.024,90
91460,53.61328,-28.63099,225.07336,-54.11946,1.0,0.2782,0.5294,0.2771,42.4103,0.006,90
91610,346.13013,-63.07262,321.4231,-50.042305,1.0,0.2326,0.2302,0.007,40.2992,0.02,42
91644,349.8913,-64.573555,317.9721,-49.786194,1.0,0.1893,0.1839,0.1322,39.7535,0.023,90
91917,152.05078,2.985506,237.49596,44.14393,1.0,0.2448,0.274,0.0117,40.7289,0.019,90
92577,351.73468,-62.884678,318.28412,-51.65122,1.0,0.4426,0.3854,0.6831,41.5893,0.019,90
93333,151.17188,1.342993,238.60252,42.46438,1.0,0.4029,0.3217,0.4659,41.131,0.026,90
93509,51.85547,-26.276812,220.62703,-55.293793,1.0,0.0587,0.0644,0.0151,37.3066,0.014,42
93663,53.964844,-28.63099,225.14294,-53.813614,1.0,0.4196,0.4099,0.0367,41.7471,0.009,90
94229,52.20703,-28.29155,224.20853,-55.300156,1.0,0.3853,0.4477,0.0268,41.9745,0.007,90
94704,349.96622,-62.69666,319.543,-51.376556,1.0,0.2722,0.2658,0.008,40.6537,0.021,90
95455,351.259,-64.386185,317.34485,-50.25511,1.0,0.4942,0.559,0.1899,42.5528,0.02,90
95566,33.57422,-5.079716,168.4485,-60.40722,1.0,0.388,0.458,0.0992,42.0331,0.016,90
95580,34.101562,-5.829153,170.24776,-60.638325,1.0,0.42,0.4311,0.0132,41.877,0.019,90
95690,351.73468,-62.884678,318.28412,-51.65122,1.0,0.3442,0.3507,0.0052,41.3494,0.019,42
96284,152.05078,3.284369,237.15738,44.318466,1.0,0.1593,2.4014,0.4125,46.4417,0.019,42
97687,346.65518,-63.260487,320.9522,-50.040936,1.0,0.4603,0.4626,0.0271,42.0594,0.019,90
97850,351.259,-64.386185,317.34485,-50.25511,1.0,0.309,0.3005,0.0119,40.9599,0.02,90
97957,1.723404,-45.98114,325.11795,-69.180824,1.0,0.2947,0.2906,0.0093,40.8754,0.01,90
98570,1.708861,-45.586655,325.68872,-69.520256,1.0,0.6197,0.5296,0.0328,42.4113,0.011,42
99013,350.23026,-61.943836,320.05396,-52.070538,1.0,0.5255,0.5303,0.022,42.415,0.017,90
99050,52.20703,-26.610098,221.29884,-55.042927,1.0,0.2972,0.3036,0.1492,40.9851,0.014,42
99261,53.61328,-27.953188,223.92953,-54.024773,1.0,0.1411,0.0857,0.0282,37.9579,0.007,90
99293,347.8467,-64.76086,318.92984,-49.143597,1.0,0.3106,0.3644,0.0251,41.4467,0.019,90
99294,348.52942,-61.75544,321.29398,-51.76335,1.0,0.5552,0.5204,0.0185,42.3656,0.016,90
99642,347.8467,-64.76086,318.92984,-49.143597,1.0,0.232,0.2369,1.1397,40.3699,0.019,90
99862,52.20703,-28.29155,224.20853,-55.300156,1.0,0.581,0.5733,0.0141,42.6194,0.007,42
100057,346.13013,-63.07262,321.4231,-50.042305,1.0,0.832,0.8006,0.0197,43.5045,0.02,90
100097,348.52942,-61.75544,321.29398,-51.76335,1.0,0.1566,0.1745,0.0186,39.6271,0.016,42
100133,346.65518,-63.260487,320.9522,-50.040936,1.0,0.2309,0.2215,0.019,40.2046,0.019,42
100331,52.20703,-26.610098,221.29884,-55.042927,1.0,0.1684,0.1999,0.0173,39.9556,0.014,42
101050,32.695312,-4.929937,166.86847,-60.84123,1.0,0.2222,0.2529,0.0906,40.5303,0.018,90
101298,34.277344,-5.079716,169.52684,-59.95664,1.0,0.1848,0.1983,0.0069,39.9355,0.019,90
101489,359.8163,-44.003082,331.45135,-70.123055,1.0,0.0721,0.0695,0.0025,37.4803,0.013,42
101508,358.64807,-46.37508,329.46265,-67.71601,1.0,0.0656,0.0249,0.013,35.1822,0.009,90
102036,53.789062,-27.784405,223.6857,-53.845802,1.0,0.2331,0.2269,0.0197,40.2635,0.009,42
102363,349.16058,-64.76086,318.2197,-49.458923,1.0,0.8046,0.7835,0.0167,43.447,0.02,90
102745,349.6154,-63.636005,318.92725,-50.506542,1.0,0.246,0.2333,1.0359,40.3315,0.018,90
102864,0.574468,-45.98114,327.04108,-68.77876,1.0,0.2123,0.2254,0.0097,40.2473,0.006,42
103023,359.8117,-45.191612,329.4857,-69.1509,1.0,0.3221,0.2994,0.0125,40.95,0.01,90
103026,348.52942,-61.75544,321.29398,-51.76335,1.0,0.1949,0.2006,0.0174,39.9637,0.016,42
103100,34.101562,-5.829153,170.24776,-60.638325,1.0,0.5057,0.435,0.024,41.9001,0.019,90
103145,349.16058,-64.76086,318.2197,-49.458923,1.0,0.6603,0.638,0.0433,42.901,0.02,90
103162,350.23026,-61.943836,320.05396,-52.070538,1.0,0.1101,0.1207,0.0096,38.7539,0.017,90
103350,359.44672,-44.20153,331.73,-69.80571,1.0,0.6777,0.6935,0.0507,43.122,0.01,90
103927,150.82031,1.64151,237.9945,42.358986,1.0,0.213,0.2282,0.0218,40.2779,0.02,90
103967,0.190678,-45.783966,327.95633,-68.80377,1.0,0.5094,0.4789,0.0608,42.1493,0.005,42
104212,53.789062,-27.784405,223.6857,-53.845802,1.0,0.3895,0.385,1.0136,41.5869,0.009,90
104397,349.96622,-62.69666,319.543,-51.376556,1.0,0.322,0.3038,0.0187,40.987,0.021,90
104526,349.6154,-63.636005,318.92725,-50.506542,1.0,0.2353,0.2389,0.0148,40.3902,0.018,42
105744,348.90845,-63.823658,319.1699,-50.176186,1.0,0.3087,0.3318,1.0382,41.209,0.018,90
106177,358.3125,-44.99388,332.1858,-68.685905,1.0,0.6593,0.5956,0.1033,42.7194,0.009,90
106743,0.574468,-45.98114,327.04108,-68.77876,1.0,0.2154,0.2539,0.015,40.5405,0.006,90
107193,359.05856,-45.191612,330.69577,-68.84492,1.0,0.2109,0.1761,0.0082,39.6492,0.011,90
107615,150.11719,2.836105,236.12473,42.48372,1.0,0.1323,2.3872,0.9055,46.426,0.016,42
107712,53.26172,-27.615883,223.28004,-54.281376,1.0,0.1282,0.145,0.0286,39.1863,0.006,90
108141,53.789062,-27.784405,223.6857,-53.845802,1.0,0.2179,0.2239,0.0151,40.2317,0.009,90
108229,351.32144,-64.198746,317.45898,-50.42993,1.0,0.1858,0.2022,1.1539,39.9826,0.023,90
108487,359.8163,-44.003082,331.45135,-70.123055,1.0,0.1787,0.2401,0.6645,40.4026,0.013,42
108554,33.222656,-4.780192,167.51566,-60.396584,1.0,0.4478,0.4542,0.0258,42.012,0.018,90
108693,0.574468,-45.98114,327.04108,-68.77876,1.0,0.4868,0.4183,0.0364,41.7991,0.006,90
108739,53.085938,-28.122234,224.1009,-54.50975,1.0,0.4453,0.4388,0.0272,41.9226,0.007,90
108888,358.64807,-46.37508,329.46265,-67.71601,1.0,0.6247,0.5951,0.0599,42.7172,0.009,90
109036,1.753247,-46.76848,324.03024,-68.49804,1.0,0.1924,0.1862,0.2684,39.7838,0.014,90
109057,348.5959,-63.07262,320.0233,-50.71306,1.0,0.4499,0.3307,1.0499,41.2005,0.021,90
109294,359.81482,-44.399834,330.77502,-69.80101,1.0,0.3014,0.3643,0.807,41.4461,0.009,90
109654,347.01343,-62.508568,321.47205,-50.73533,1.0,0.1395,0.1231,0.0131,38.8003,0.018,90
109860,0.929752,-44.597992,328.53143,-70.083244,1.0,0.2708,0.2639,0.0184,40.6357,0.011,42
110241,34.453125,-5.229529,169.98708,-59.956184,1.0,0.1072,0.0924,0.4007,38.1327,0.019,42
110270,54.66797,-27.615883,223.61078,-53.05084,1.0,0.8259,0.8541,0.0446,43.6776,0.009,90
110387,151.34766,4.181528,235.56837,44.25994,1.0,0.4318,0.4218,0.6713,41.8205,0.016,90
110958,349.6154,-63.636005,318.92725,-50.506542,1.0,0.463,0.4742,0.5031,42.1236,0.018,90
111281,0.58952,-47.161343,325.3859,-67.76989,1.0,1.4967,1.6014,0.0895,45.3643,0.009,42
111283,150.46875,1.64151,237.71457,42.075233,1.0,0.6565,0.6363,0.0252,42.8941,0.017,90
111795,34.453125,-5.229529,169.98708,-59.956184,1.0,0.407,0.3077,1.0584,41.0187,0.019,90
111799,52.558594,-27.279613,222.53894,-54.845108,1.0,0.2813,0.5741,0.4749,42.6227,0.008,42
112151,349.96622,-62.69666,319.543,-51.376556,1.0,0.5341,0.5419,0.0204,42.4716,0.021,90
112462,33.57422,-4.780192,168.06459,-60.175884,1.0,0.4045,0.4356,0.0299,41.904,0.019,90
112764,347.8125,-63.448284,320.12897,-50.202347,1.0,0.3208,0.2995,0.0255,40.9517,0.021,90
112782,32.871094,-4.780192,166.95949,-60.61513,1.0,0.4211,0.4038,0.0224,41.7088,0.017,90
113206,52.20703,-28.29155,224.20853,-55.300156,1.0,0.2446,0.2208,0.0078,40.1969,0.007,42
113625,149.58984,3.583322,234.88538,42.474697,1.0,0.2615,0.2381,0.016,40.3824,0.024,90
113982,359.8052,-46.76848,327.136,-67.8299,1.0,0.7438,0.9216,0.1482,43.8813,0.011,90
114341,151.69922,3.583322,236.53322,44.205647,1.0,0.1709,2.3232,0.5051,46.3542,0.016,42
114626,2.07113,-45.191612,325.60623,-69.989265,1.0,0.5702,0.5408,0.0178,42.4659,0.011,90
114670,150.9961,2.388015,237.31392,42.939976,1.0,0.293,0.2607,0.067,40.6057,0.021,90
114808,52.20703,-26.610098,221.29884,-55.042927,1.0,0.3037,0.2944,0.0104,40.9082,0.014,90
115053,33.92578,-5.979157,170.1799,-60.866302,1.0,0.1649,0.1424,0.2329,39.1427,0.022,42
115079,1.694561,-45.191612,326.27856,-69.85825,1.0,0.2207,0.2325,0.0072,40.3232,0.011,90
115157,2.457983,-45.389202,324.6327,-69.945694,1.0,0.6382,0.5628,0.0442,42.5706,0.011,90
115638,358.66525,-45.783966,330.3536,-68.20365,1.0,0.6365,0.6239,0.0079,42.842,0.009,90
115792,352.71127,-63.823658,316.9223,-51.059402,1.0,0.2389,0.2859,0.0505,40.835,0.024,90
116212,150.64453,3.583322,235.69824,43.342785,1.0,0.2344,0.2757,1.1756,40.7443,0.018,90
116720,34.98047,-6.279288,172.18007,-60.3894,1.0,0.4081,0.3212,0.0367,41.1269,0.023,90
117393,52.910156,-25.94448,220.36635,-54.301437,1.0,0.8259,0.8295,0.0204,43.5993,0.01,90
117513,151.34766,3.583322,236.25237,43.91863,1.0,0.8515,0.8845,0.0148,43.7712,0.015,90
117774,346.27658,-64.01124,320.44803,-49.344135,1.0,0.5589,0.5608,0.1532,42.5611,0.019,90
118211,151.69922,3.583322,236.53322,44.205647,1.0,0.242,0.2139,1.1778,40.1199,0.016,90
118455,347.86185,-61.943836,321.5191,-51.42405,1.0,0.1346,0.1396,0.3139,39.0951,0.017,90
118770,53.085938,-28.122234,224.1009,-54.50975,1.0,0.2642,0.6375,0.0267,42.8991,0.007,90
119215,52.03125,-26.443335,220.96367,-55.168556,1.0,0.249,0.2486,0.0069,40.4887,0.014,90
119383,0.949367,-45.586655,326.99155,-69.251686,1.0,0.3501,0.2602,0.6723,40.6012,0.013,42
119494,150.11719,2.836105,236.12473,42.48372,1.0,0.2113,0.2256,0.0219,40.2502,0.016,90
119811,348.58694,-64.573555,318.6939,-49.477867,1.0,0.7287,0.7966,0.0308,43.4912,0.018,90
120356,32.695312,-4.929937,166.86847,-60.84123,1.0,0.0582,0.0543,0.0185,36.9203,0.018,42
120927,152.05078,3.284369,237.15738,44.318466,1.0,0.4807,0.4897,0.0334,42.2071,0.019,90
121107,35.33203,-5.979157,172.28673,-59.931744,1.0,0.544,0.2209,0.2405,40.1982,0.022,90
121224,359.8117,-45.191612,329.4857,-69.1509,1.0,0.1244,2.3005,0.4304,46.3283,0.01,42
121266,151.34766,3.583322,236.25237,43.91863,1.0,0.4062,0.5002,0.0481,42.2623,0.015,42
121440,53.61328,-28.63099,225.07336,-54.11946,1.0,0.223,0.2219,0.153,40.2089,0.006,42
121447,0.189873,-45.586655,328.25446,-68.9693,1.0,0.2571,0.2465,0.0106,40.4674,0.007,90
121705,352.13287,-63.636005,317.42416,-51.095856,1.0,0.1125,0.1219,0.0187,38.7767,0.021,42
121783,35.33203,-5.979157,172.28673,-59.931744,1.0,0.1324,0.0956,0.0132,38.2109,0.022,90
121803,348.58694,-64.573555,318.6939,-49.477867,1.0,0.2563,0.3703,1.1769,41.487,0.018,90
122275,54.66797,-27.615883,223.61078,-53.05084,1.0,0.3172,0.5059,0.1684,42.2916,0.009,90
122965,53.085938,-28.122234,224.1009,-54.50975,1.0,0.7135,0.7416,0.0359,43.3006,0.007,90
123244,1.363636,-46.76848,324.66934,-68.371414,1.0,0.4582,0.3682,0.3963,41.4728,0.008,42
123743,152.05078,2.985506,237.49596,44.14393,1.0,0.2016,0.2129,0.0188,40.1084,0.019,90
124006,2.457983,-45.389202,324.6327,-69.945694,1.0,0.3574,0.3496,0.7517,41.341,0.011,90
124394,52.20703,-26.610098,221.29884,-55.042927,1.0,0.9198,1.4761,0.2825,45.1459,0.014,90
124762,347.86185,-61.943836,321.5191,-51.42405,1.0,0.1442,2.8043,0.6276,46.8496,0.017,42
125242,349.8913,-64.573555,317.9721,-49.786194,1.0,0.2721,0.5662,0.2621,42.5866,0.023,90
125470,34.277344,-5.079716,169.52684,-59.95664,1.0,0.5731,0.5848,0.0092,42.6713,0.019,90
125743,347.01343,-62.508568,321.47205,-50.73533,1.0,0.995,1.0046,0.0133,44.1126,0.018,42
126084,149.23828,3.882372,234.28383,42.351154,1.0,0.125,0.1223,0.4578,38.7846,0.033,90
127056,34.453125,-5.229529,169.98708,-59.956184,1.0,0.1629,0.1385,0.0373,39.0772,0.019,42
127942,348.5959,-63.07262,320.0233,-50.71306,1.0,0.3899,0.5026,0.2876,42.2748,0.021,90
128488,150.46875,1.64151,237.71457,42.075233,1.0,0.1333,0.1194,0.0257,38.7277,0.017,42
128518,34.101562,-5.829153,170.24776,-60.638325,1.0,0.5644,0.5449,0.042,42.4859,0.019,90
128564,150.11719,2.238686,236.78462,42.139084,1.0,0.4541,2.8846,1.1987,46.9235,0.016,90
128737,52.558594,-27.279613,222.53894,-54.845108,1.0,0.4204,0.427,0.0598,41.8523,0.008,90
128967,150.64453,3.583322,235.69824,43.342785,1.0,0.3145,0.3149,0.0153,41.077,0.018,90
129490,34.453125,-5.229529,169.98708,-59.956184,1.0,0.3803,0.4821,0.2384,42.1664,0.019,42
129861,351.32144,-64.198746,317.45898,-50.42993,1.0,0.518,0.5215,0.0294,42.371,0.023,90
130220,346.27658,-64.01124,320.44803,-49.344135,1.0,0.5002,0.4635,0.0365,42.0643,0.019,42
130404,150.82031,3.732834,235.66632,43.57211,1.0,0.2531,0.2629,0.0072,40.6262,0.016,42
130502,35.683594,-5.379379,171.99295,-59.2535,1.0,0.2141,0.1909,0.0935,39.8439,0.02,90
130750,359.8163,-44.003082,331.45135,-70.123055,1.0,0.2536,0.2917,0.7396,40.885,0.013,90
131075,52.910156,-25.94448,220.36635,-54.301437,1.0,0.1709,0.1776,0.0174,39.6689,0.01,42
131305,351.38297,-64.01124,317.57407,-50.604656,1.0,0.2846,0.3113,0.0407,41.0484,0.023,90
131488,0.965665,-46.37508,325.84592,-68.57943,1.0,0.2691,0.2621,0.0183,40.6187,0.007,90
131814,151.69922,3.583322,236.53322,44.205647,1.0,0.2823,0.5387,0.2038,42.4557,0.016,90
131815,32.695312,-4.929937,166.86847,-60.84123,1.0,0.3521,0.352,0.0254,41.3584,0.018,90
132021,359.05856,-45.191612,330.69577,-68.84492,1.0,0.2525,0.6394,0.1855,42.9069,0.011,90
133074,347.61746,-62.508568,321.12146,-50.90471,1.0,0.261,0.2672,0.8507,40.6666,0.019,90
133191,346.27658,-64.01124,320.44803,-49.344135,1.0,0.4648,0.4423,0.0247,41.943,0.019,90
133354,358.66525,-45.783966,330.3536,-68.20365,1.0,0.499,0.5076,0.0086,42.3007,0.009,90
133513,34.98047,-6.279288,172.18007,-60.3894,1.0,0.4337,0.4221,0.0715,41.8224,0.023,90
134380,150.9961,2.985506,236.64796,43.28735,1.0,0.3943,0.367,0.0425,41.4645,0.02,90
134824,351.73468,-62.884678,318.28412,-51.65122,1.0,0.1196,0.1143,0.0103,38.627,0.019,42
135054,350.23026,-61.943836,320.05396,-52.070538,1.0,0.3893,0.4001,0.3373,41.6849,0.017,90
135067,148.88672,2.686724,235.34724,41.389004,1.0,0.5285,0.5059,0.6484,42.2917,0.028,90
135097,151.17188,1.342993,238.60252,42.46438,1.0,0.2066,0.3032,0.0238,40.9819,0.026,42
135790,150.11719,2.238686,236.78462,42.139084,1.0,0.4136,0.3284,0.7703,41.1829,0.016,90
136110,53.26172,-27.615883,223.28004,-54.281376,1.0,0.3785,0.4183,0.7565,41.7995,0.006,90
136407,33.57422,-4.780192,168.06459,-60.175884,1.0,0.111,0.0954,0.01,38.207,0.019,42
137645,51.85547,-26.276812,220.62703,-55.293793,1.0,0.159,0.1754,0.013,39.639,0.014,42
138010,52.20703,-28.63099,224.80022,-55.343636,1.0,0.2411,0.2709,0.0169,40.7009,0.009,42
138068,150.29297,2.686724,236.42749,42.541447,1.0,0.227,2.7496,0.8355,46.7979,0.016,42
138263,51.328125,-27.784405,223.13058,-55.9995,1.0,0.4085,0.4242,0.0398,41.8353,0.013,90
138415,349.42953,-62.508568,320.03964,-51.393745,1.0,0.2761,0.25,0.0203,40.5026,0.02,42
138553,347.8125,-63.448284,320.12897,-50.202347,1.0,0.301,0.2608,0.2763,40.6065,0.021,90
138947,349.16058,-64.76086,318.2197,-49.458923,1.0,0.5965,0.5575,0.297,42.5456,0.02,42
139329,151.69922,3.583322,236.53322,44.205647,1.0,0.5029,0.5454,0.2843,42.4885,0.016,90
139405,1.666667,-44.399834,327.5192,-70.52956,1.0,0.3701,0.4458,0.8403,41.9636,0.009,90
139637,359.8163,-44.003082,331.45135,-70.123055,1.0,0.4142,0.4028,0.3993,41.7023,0.013,90
140096,2.457983,-45.389202,324.6327,-69.945694,1.0,0.2211,0.2342,0.054,40.3413,0.011,90
141212,53.61328,-28.63099,225.07336,-54.11946,1.0,0.1256,2.3091,0.5229,46.3382,0.006,90
141302,150.29297,2.686724,236.42749,42.541447,1.0,0.4316,0.462,0.3119,42.056,0.016,42
141937,151.52344,3.134927,236.9007,43.80317,1.0,0.4487,0.4658,0.0138,42.077,0.019,90
142254,52.910156,-25.94448,220.36635,-54.301437,1.0,0.4858,0.521,0.3055,42.3685,0.01,90
142368,347.01343,-62.508568,321.47205,-50.73533,1.0,0.2586,0.0878,0.705,38.0148,0.018,90
142866,150.9961,2.388015,237.31392,42.939976,1.0,0.6327,0.6476,0.0215,42.9408,0.021,42
142867,349.96622,-62.69666,319.543,-51.376556,1.0,0.1548,0.1591,0.0118,39.4056,0.021,42
142885,52.20703,-28.29155,224.20853,-55.300156,1.0,0.4057,0.3852,0.0218,41.5882,0.007,90
143066,0.189873,-45.586655,328.25446,-68.9693,1.0,0.1937,0.527,0.124,42.3983,0.007,42
143275,2.07113,-45.191612,325.60623,-69.989265,1.0,0.1114,0.103,0.0117,38.383,0.011,42
143651,34.101562,-5.829153,170.24776,-60.638325,1.0,0.359,0.344,0.0396,41.3003,0.019,90
144204,53.085938,-27.11186,222.3843,-54.355087,1.0,0.4825,0.5378,0.3853,42.4513,0.007,90
144244,33.222656,-4.780192,167.51566,-60.396584,1.0,0.212,0.6014,0.1268,42.7453,0.018,90
145257,52.20703,-28.29155,224.20853,-55.300156,1.0,0.257,0.2708,0.2312,40.7001,0.007,90
145675,51.85547,-27.953188,223.54361,-55.56147,1.0,0.8655,0.8841,0.0293,43.7698,0.008,90
145859,34.98047,-6.279288,172.18007,-60.3894,1.0,0.2213,0.2411,0.023,40.4126,0.023,90
145926,152.05078,3.284369,237.15738,44.318466,1.0,0.2061,0.2269,0.0092,40.264,0.019,42
145990,33.222656,-4.780192,167.51566,-60.396584,1.0,0.4648,0.4366,0.0319,41.9096,0.018,90
146410,359.8052,-46.76848,327.136,-67.8299,1.0,0.2555,0.4043,0.602,41.7117,0.011,90
147214,51.85547,-27.953188,223.54361,-55.56147,1.0,0.1677,0.1843,0.0127,39.7584,0.008,90
147571,0.190678,-45.783966,327.95633,-68.80377,1.0,0.1885,0.2575,0.1606,40.5748,0.005,90
147752,151.52344,3.134927,236.9007,43.80317,1.0,0.2042,0.1823,0.0158,39.7324,0.019,90
148466,151.17188,2.238686,237.61993,42.99478,1.0,0.5915,0.5684,0.0143,42.5965,0.024,90
148535,34.277344,-5.67919,170.31493,-60.41032,1.0,0.1966,0.1835,0.0107,39.7482,0.02,42
148543,349.04605,-61.943836,320.79654,-51.753708,1.0,0.4717,0.5098,0.0652,42.312,0.017,90
148976,53.964844,-28.63099,225.14294,-53.813614,1.0,0.6993,0.6715,0.0353,43.0365,0.009,90
149129,0.58952,-47.161343,325.3859,-67.76989,1.0,0.144,2.5349,0.7043,46.5843,0.009,90
149130,151.17188,2.537361,237.28853,43.169765,1.0,0.1925,0.1847,0.013,39.7633,0.024,90
149478,2.07113,-45.191612,325.60623,-69.989265,1.0,0.1744,0.5308,0.1019,42.4174,0.011,42
149673,33.398438,-4.331149,167.22633,-59.93655,1.0,0.3411,0.3499,0.0077,41.3436,0.018,90
150561,53.26172,-27.615883,223.28004,-54.281376,1.0,0.2265,0.2307,0.0085,40.3046,0.006,42
150818,53.61328,-26.944359,222.2374,-53.863857,1.0,0.1401,0.1231,0.015,38.8002,0.009,90
150880,351.38297,-64.01124,317.57407,-50.604656,1.0,0.1168,0.0932,0.0179,38.1533,0.023,42
151427,0.574468,-45.98114,327.04108,-68.77876,1.0,0.037,0.0313,0.0117,35.6883,0.006,42
151462,33.57422,-4.780192,168.06459,-60.175884,1.0,0.2901,0.3886,0.4161,41.6102,0.019,42
151498,359.44672,-44.20153,331.73,-69.80571,1.0,0.4319,0.4487,0.5711,41.9804,0.01,90
152079,33.57422,-5.379379,168.83809,-60.637535,1.0,0.3503,0.3429,0.0254,41.2924,0.017,90
152083,150.46875,3.732834,235.39221,43.283245,1.0,0.5001,0.5041,0.0165,42.2827,0.02,90
152300,33.57422,-6.579593,170.45558,-61.548218,1.0,0.7306,0.6981,0.038,43.1398,0.021,42
152453,52.910156,-27.953188,223.77408,-54.639214,1.0,0.2741,0.5064,0.2047,42.2944,0.007,90
153880,51.679688,-27.447618,222.61823,-55.64226,1.0,0.3501,0.3152,0.0731,41.0793,0.01,90
154053,34.101562,-5.829153,170.24776,-60.638325,1.0,0.1526,0.1479,0.0167,39.2327,0.019,42
154402,151.17188,2.238686,237.61993,42.99478,1.0,0.0294,0.0619,0.0172,37.2157,0.024,90
154631,358.64807,-46.37508,329.46265,-67.71601,1.0,0.9576,0.8148,0.0688,43.5515,0.009,90
154762,35.859375,-4.630479,171.27077,-58.580807,1.0,0.3187,0.2788,1.0862,40.7724,0.022,90
155541,151.34766,4.181528,235.56837,44.25994,1.0,0.5115,0.4788,0.0312,42.1482,0.016,90
155613,148.71094,2.836105,235.0508,41.32874,1.0,0.3585,0.3694,0.009,41.4811,0.031,90
155778,53.085938,-27.11186,222.3843,-54.355087,1.0,0.2234,0.5912,0.2372,42.6999,0.007,42
156739,351.32144,-64.198746,317.45898,-50.42993,1.0,0.3405,0.4842,0.8467,42.1775,0.023,90
157120,51.328125,-27.447618,222.53505,-55.950726,1.0,0.2126,0.2539,0.5364,40.5402,0.013,42
157299,34.453125,-5.229529,169.98708,-59.956184,1.0,0.5504,0.6351,0.0335,42.889,0.019,42
158042,1.666667,-44.399834,327.5192,-70.52956,1.0,0.1965,0.2093,0.0089,40.0667,0.009,90
158507,351.3,-62.3204,319.0386,-52.026867,1.0,0.6109,0.7017,0.0936,43.1535,0.018,90
158515,52.910156,-26.276812,220.92615,-54.36392,1.0,0.3265,0.3196,0.0097,41.1146,0.008,42
158573,33.57422,-4.780192,168.06459,-60.175884,1.0,0.2736,0.5337,0.179,42.4315,0.019,90
158697,35.33203,-5.979157,172.28673,-59.931744,1.0,0.383,0.4049,0.0394,41.7159,0.022,90
159277,359.8052,-46.76848,327.136,-67.8299,1.0,0.6452,0.589,0.0356,42.6903,0.011,90
159665,33.57422,-4.780192,168.06459,-60.175884,1.0,0.3253,0.3336,0.0122,41.2221,0.019,90
160048,51.85547,-28.63099,224.73326,-55.64987,1.0,0.3638,0.4409,0.3427,41.935,0.009,90
160426,351.32144,-64.198746,317.45898,-50.42993,1.0,0.3511,0.3353,0.0637,41.2356,0.023,90
160527,2.097458,-45.783966,324.73785,-69.478615,1.0,0.3162,0.2266,0.6723,40.2609,0.011,90
161135,52.20703,-28.29155,224.20853,-55.300156,1.0,0.4293,0.4326,0.0209,41.886,0.007,90
161521,346.13013,-63.07262,321.4231,-50.042305,1.0,0.1147,0.164,0.9394,39.4785,0.02,90
161988,51.679688,-27.447618,222.61823,-55.64226,1.0,0.5641,0.5875,0.018,42.6834,0.01,90
162139,150.82031,3.134927,236.34135,43.23012,1.0,0.1036,0.0926,0.0114,38.1367,0.016,42
162531,347.86185,-61.943836,321.5191,-51.42405,1.0,0.529,0.4535,0.0438,42.0076,0.017,90
162538,150.9961,4.181528,235.29198,43.970867,1.0,0.2795,0.5154,0.2561,42.3402,0.015,90
162994,53.085938,-28.122234,224.1009,-54.50975,1.0,0.5827,0.552,0.0825,42.5199,0.007,90
163208,33.398438,-4.331149,167.22633,-59.93655,1.0,0.1546,0.1227,0.0022,38.7928,0.018,42
163680,0.574468,-45.98114,327.04108,-68.77876,1.0,0.3407,0.3516,0.0201,41.3557,0.006,90
164582,32.871094,-4.780192,166.95949,-60.61513,1.0,0.6341,0.623,0.0125,42.8383,0.017,90
165494,349.6154,-63.636005,318.92725,-50.506542,1.0,0.2616,0.2665,0.0118,40.6604,0.018,90
165821,149.41406,2.238686,236.23976,41.56556,1.0,0.2458,1.0072,0.4491,44.1195,0.017,42
166103,0.58952,-47.161343,325.3859,-67.76989,1.0,0.2871,0.2079,0.4627,40.0507,0.009,90
166186,51.679688,-27.447618,222.61823,-55.64226,1.0,0.5156,0.5329,0.0107,42.4278,0.01,42
167220,359.44672,-44.20153,331.73,-69.80571,1.0,0.7136,0.7235,0.0416,43.2348,0.01,90
167310,349.6154,-63.636005,318.92725,-50.506542,1.0,0.3079,0.3246,0.0181,41.1538,0.018,42
167417,349.04605,-61.943836,320.79654,-51.753708,1.0,0.5774,0.5558,0.041,42.5377,0.017,90
167436,350.23026,-61.943836,320.05396,-52.070538,1.0,0.1918,0.2263,0.0138,40.2576,0.017,90
167488,348.58694,-64.573555,318.6939,-49.477867,1.0,0.3928,0.3939,0.0171,41.6449,0.018,90
167910,348.90845,-63.823658,319.1699,-50.176186,1.0,0.4761,0.4646,0.0434,42.0701,0.018,90
168967,347.8125,-63.448284,320.12897,-50.202347,1.0,0.1845,0.2142,0.1608,40.1234,0.021,90
169133,347.01343,-62.508568,321.47205,-50.73533,1.0,0.4656,0.4799,0.2303,42.1546,0.018,90
169203,347.86185,-61.943836,321.5191,-51.42405,1.0,0.1833,0.1791,0.1849,39.69,0.017,90
169282,149.41406,3.433834,234.91913,42.24555,1.0,0.3181,0.3458,0.3165,41.3133,0.027,90
169315,53.964844,-28.63099,225.14294,-53.813614,1.0,0.4625,0.3305,0.3149,41.1986,0.009,90
169678,358.64807,-46.37508,329.46265,-67.71601,1.0,0.2524,0.2602,0.0109,40.6015,0.009,90
